logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Rua Trairi,,Planalto,Natal,RN,59073-292,-35.2677451,-5.854426699999999
Rua Trairi,759,Petrópolis,Natal,RN,59020-150,-35.1953143,-5.7867542
Rua Trairi,783,Petrópolis,Natal,RN,59014-150,-35.1943369,-5.7871915
Rua Trairi,,Felipe Camarão,Natal,RN,59072-320,-35.2506099,-5.8161272
Travessa Trairi,,Felipe Camarão,Natal,RN,59072-325,-35.2506099,-5.8161272
Rua Trajano Murta,,Candelária,Natal,RN,59065-290,-35.2175433,-5.834824299999999
Rua Trajano de Morais,,Potengi,Natal,RN,59110-060,-35.2550531,-5.758188899999999
Rua Trampolim da Vitória,,Cidade Alta,Natal,RN,59025-747,-35.2126903,-5.7881892
Travessa Trampolim da Vitória,,Cidade Alta,Natal,RN,59025-748,-35.2126903,-5.7881892
Travessa Trento,,Felipe Camarão,Natal,RN,59074-414,-35.2528368,-5.830813600000001
Rua Trevo do Mato,,Nossa Senhora da Apresentação,Natal,RN,59115-600,-35.2708484,-5.7485841
Rua Treze Tilias,,Potengi,Natal,RN,59110-420,-35.2556297,-5.7531148
Rua Treze de Julho,,Dix-Sept Rosado,Natal,RN,59052-120,-35.2295936,-5.8060263
Travessa Treze de Julho,,Dix-Sept Rosado,Natal,RN,59052-125,-35.2295936,-5.8060263
Rua Treze de Maio,,Dix-Sept Rosado,Natal,RN,59054-113,-35.227698,-5.8093233
Travessa Treze de Maio,,Dix-Sept Rosado,Natal,RN,59054-115,-35.227698,-5.8093233
Rua Treze de Março,,Potengi,Natal,RN,59120-612,-35.233972,-5.760535
Rua Trindade,,Pajuçara,Natal,RN,59125-280,-35.2414048,-5.7320714
Travessa Trindade,,Pajuçara,Natal,RN,59125-285,-35.2414048,-5.7320714
Rua Trinta e Um de Março,,Ponta Negra,Natal,RN,59090-240,-35.1659397,-5.8868704
Rua Trinta e Um de Março,,Candelária,Natal,RN,59065-350,-35.2181534,-5.8363733
Travessa Trinta e Um de Março,,Ponta Negra,Natal,RN,59090-690,-35.1659397,-5.8868704
Rua Tripoli,,Pajuçara,Natal,RN,59131-740,-35.2407787,-5.725665600000001
Rua Triunfo,,Lagoa Azul,Natal,RN,59139-415,-35.2689286,-5.7305066
Rua Triângulo Mineiro,,Lagoa Azul,Natal,RN,59129-710,-35.2669929,-5.7399159
Rua Triângulo das Bermudas,,Lagoa Azul,Natal,RN,59129-700,-35.2653939,-5.744034
Avenida Tropical,,Pitimbu,Natal,RN,59066-360,-35.2212084,-5.861820499999999
Rua Trovador Carlos Homem de Siqueira,,Pajuçara,Natal,RN,59122-730,-35.2246993,-5.7414673
Rua Trovador Gumercindo Saraiva,,Pajuçara,Natal,RN,59122-740,-35.2242079,-5.7405729
Rua Trovador João Carlos de Vasconcelos,,Pajuçara,Natal,RN,59122-750,-35.2235724,-5.7401821
Rua Trovador João Estevam Gomes da Silva,,Pajuçara,Natal,RN,59122-760,-35.2229153,-5.739942699999999
Rua Trovador Mariano Coelho,,Pajuçara,Natal,RN,59122-745,-35.2232995,-5.7410394
Rua Trovador Mário Siqueira,,Pajuçara,Natal,RN,59122-735,-35.2228004,-5.743027800000001
Rua Trovadora Maria das Dores Rabelo,,Pajuçara,Natal,RN,59122-755,-35.2245487,-5.7392651
Avenida Três Américas,,Lagoa Azul,Natal,RN,59129-690,-35.2656314,-5.7410922
Travessa Três Américas,,Lagoa Azul,Natal,RN,59129-691,-35.2662297,-5.740883
Rua Três Barras,,Potengi,Natal,RN,59110-450,-35.256208,-5.7515228
Travessa Três Corações,,Nossa Senhora da Apresentação,Natal,RN,59115-531,-35.2881556,-5.741986
Avenida Três Irmãos,,Nossa Senhora da Apresentação,Natal,RN,59114-675,-35.282443,-5.7295654
Rua Três Lagoas,,Lagoa Azul,Natal,RN,59139-572,-35.2655887,-5.7216435
Rua Três Marias,,Pitimbu,Natal,RN,59068-760,-35.2340777,-5.862997399999999
Rua Três Nações,,Pajuçara,Natal,RN,59132-680,-35.2438784,-5.731595899999999
Rua Três Rios,,Potengi,Natal,RN,59110-140,-35.256709,-5.757215599999999
Travessa Três de Maio,,Nossa Senhora da Apresentação,Natal,RN,59114-277,-35.2651867,-5.746250100000001
Rua Três de Outubro,,Rocas,Natal,RN,59010-630,-35.4581816,-5.201472
Rua Tucunaré,,Felipe Camarão,Natal,RN,59072-132,-35.2425674,-5.8204275
Rua Tucuruí,,Potengi,Natal,RN,59129-390,-35.2594799,-5.7441287
Rua Tuiuti,,Petrópolis,Natal,RN,59014-160,-35.1933567,-5.7870814
Travessa Tulipa,,Alecrim,Natal,RN,59032-570,-35.217952,-5.8049602
Travessa Tulipa,,Planalto,Natal,RN,59073-012,-35.217952,-5.8049602
Rua Tupaciguara,,Potengi,Natal,RN,59124-050,-35.2493835,-5.7444326
Rua Tupi Paulista,,Potengi,Natal,RN,59124-830,-35.2444784,-5.7533148
Rua Tupi,,Nossa Senhora da Apresentação,Natal,RN,59114-234,-35.2649963,-5.7484524
Travessa Tupi,,Nossa Senhora da Apresentação,Natal,RN,59114-229,-35.2649963,-5.7484524
Rua Tupinambá,,Nossa Senhora de Nazaré,Natal,RN,59060-410,-35.2308818,-5.8181449
Travessa Tupinambá,,Nossa Senhora de Nazaré,Natal,RN,59060-415,-35.2301385,-5.8181712
Rua Tupiraci,,Nossa Senhora da Apresentação,Natal,RN,59115-630,-35.2647576,-5.7514362
Rua Tupitinga,,Nossa Senhora da Apresentação,Natal,RN,59115-620,-35.264382,-5.7487669
Travessa Tupitinga,,Nossa Senhora da Apresentação,Natal,RN,59114-195,-35.2656321,-5.7495894
Rua Tupã,,Potengi,Natal,RN,59124-840,-35.2502916,-5.7403509
Travessa Turim,,Felipe Camarão,Natal,RN,59072-352,-35.2659694,-5.822195
Travessa Turquia,,Felipe Camarão,Natal,RN,59074-373,-35.2557939,-5.8285684
Rua Técnico Agrícola Meira e Sá Neto,,Pajuçara,Natal,RN,59133-295,-35.2255785,-5.7428218
Rua Túlio Fernandes,,Praia do Meio,Natal,RN,59010-038,-35.1951493,-5.7775016
Travessa Uaçá,,Pajuçara,Natal,RN,59132-693,-35.2812401,-5.7706599
Rua Ubaia,,Pitimbu,Natal,RN,59067-620,-35.2256248,-5.8693461
Rua Ubaira,,Pajuçara,Natal,RN,59131-040,-35.2473891,-5.7319191
Rua Ubaituba,,Potengi,Natal,RN,59124-540,-35.2520147,-5.7419413
Rua Ubajara,,Pitimbu,Natal,RN,59068-770,-40.9208016,-3.8548582
Rua Ubarana,,Pajuçara,Natal,RN,59132-340,-35.2338913,-5.7311193
Rua Ubatuba,,Potengi,Natal,RN,59124-820,-35.2520147,-5.7419413
Rua Ubiratan,,Tirol,Natal,RN,59015-020,-35.2011079,-5.8034577
Rua Ubá,,Potengi,Natal,RN,59124-810,-35.2491213,-5.7446098
Travessa Uchôa,,Planalto,Natal,RN,59073-016,-35.2560603,-5.848142999999999
Rua Uirapuru,,Pitimbu,Natal,RN,59067-440,-35.2271606,-5.8731539
Rua Ulisses Caldas,,Cidade Alta,Natal,RN,59025-090,-35.2057288,-5.7853897
Travessa Ulisses Caldas,,Cidade Alta,Natal,RN,59025-420,-35.2090163,-5.7836016
Avenida Ulisses Guimarães,,Redinha,Natal,RN,59122-170,-35.2069002,-5.7435316
Rua Ulisses Guimarães,,Planalto,Natal,RN,59073-073,-35.2457376,-5.841293599999999
Rua Ulisses Guimarães,,Nossa Senhora da Apresentação,Natal,RN,59115-682,-35.276961,-5.744490300000001
Rua Ulisses Guimarães,,Pajuçara,Natal,RN,59133-138,-35.2470716,-5.7364734
Travessa Ulisses,,Igapó,Natal,RN,59104-211,-35.2090163,-5.7836016
Rua Umarizal,,Lagoa Nova,Natal,RN,59054-790,-35.2146348,-5.8164314
Rua Umarizal,,Nossa Senhora da Apresentação,Natal,RN,59115-558,-35.2745529,-5.749962699999999
Rua Umbelino Coelho,,Neópolis,Natal,RN,59088-310,-35.2043395,-5.873963
Rua Umbuzeiro,,Potengi,Natal,RN,59120-360,-35.2418521,-5.760246899999999
1ª Travessa Umuarama,,Potengi,Natal,RN,59124-481,-35.2423196,-5.7486959
2ª Travessa Umuarama,,Potengi,Natal,RN,59124-482,-35.2423196,-5.7486959
3ª Travessa Umuarama,,Potengi,Natal,RN,59124-483,-35.2423196,-5.7486959
Rua Umuarama,,Potengi,Natal,RN,59124-480,-35.2429411,-5.7479122
Travessa Umuarama,,Pajuçara,Natal,RN,59125-480,-35.2420569,-5.748449099999999
Travessa União,,Planalto,Natal,RN,59073-164,-35.2808543,-5.7317683
