cep,longitude,latitude
59144-615,-35.26119999999997,-5.905429999999968
62810-000,-37.383749999999964,-4.693769999999971
59612-660,-37.36207490664072,-5.1690549590480765
59668-971,-51.96217252588722,-29.464343304713346
59144-346,-35.26119999999997,-5.905429999999968
95960-000,-51.870439999999974,-29.235069999999947
59628-525,-37.319084816354255,-5.228367754180208
59148-780,-35.23657151750569,-5.882477204445142
59625-660,-37.32135240451144,-5.1980692795969965
59159-485,-35.20282180778867,-5.922315143035567
59626-150,-37.303279921088034,-5.2004849585706765
59293-483,-35.26472990646248,-5.752884962480928
59298-991,-35.32882999999997,-5.7931899999999805
59149-576,-42.24319815764936,-13.45805067257243
59607-477,-37.364217392636135,-5.183510469782855
13060-112,-47.101516943030674,-22.93221397660189
58015-250,-34.877605305252985,-7.131646854935872
59142-135,-35.28170493677338,-5.928779954988871
59140-140,-35.26137999999997,-5.918249999999943
59296-482,-35.276162248886685,-5.77985210671009
59632-181,-37.33194999999995,-5.232119999999952
59633-005,-37.33221029343658,-5.212471152504861
59619-580,-37.35430676989906,-5.1707987557020925
59147-525,-35.26894418752279,-5.902389986904651
59290-851,-35.292154906919286,-5.758669963459795
59617-345,-37.371427281971116,-5.151116337395242
59293-054,-44.8545580235412,-19.99079995805213
59607-120,-37.355248395135455,-5.187064487236864
59298-667,-35.284132240325214,-5.785972228401344
59147-050,-35.268575703908034,-5.896341054422795
59147-520,-35.269272969110425,-5.902107173621402
59612-067,-37.34421999999995,-5.1878399999999365
59297-732,-35.306109999999926,-5.7883299999999736
04560-000,-46.683694070781534,-23.614032821615528
59628-681,-37.32594999999998,-5.2224299999999735
59608-008,-37.333329999999926,-5.066669999999932
59143-403,-35.26119999999997,-5.905429999999968
59150-258,-35.20986627623602,-5.876596946942817
59150-350,-35.213229078400936,-5.880266484619953
59609-420,-37.3760398536729,-5.188053941009338
59144-144,-35.278124942108114,-5.943479948185142
59150-070,-35.21348999999998,-5.876139999999964
58125-000,-35.76363999999995,-7.059419999999932
59622-160,-37.3386607068113,-5.15588282925348
59161-590,-35.13230478138582,-5.972914209538535
59296-548,-35.27441339164882,-5.7726866015818725
62800-000,-37.76941999999997,-4.5633999999999455
59614-820,-37.35874494414717,-5.152929958492955
59632-276,-37.33194999999995,-5.232119999999952
08375-000,-46.467110014738104,-23.598849998600244
15091-270,-49.399744179078645,-20.830448424495515
59149-401,-35.242311132413626,-5.883844337074523
59603-070,-37.34962574799335,-5.192037263026512
59295-560,-35.274189931933854,-5.7680799489692225
59293-198,-35.32882999999997,-5.7931899999999805
59200-970,-36.021940017129246,-6.228350012669509
38415-402,-48.32901751621385,-18.89248144204301
59158-246,-35.202970592573976,-5.924472651345547
58040-300,-34.85504189023466,-7.129674011998374
59600-397,-37.35114989213234,-5.205834959729501
09695-970,-46.574619992903735,-23.66873998365772
59613-750,-37.354793659623795,-5.1607011278257175
59607-818,-37.37496999999996,-5.193239999999946
59626-100,-37.3091317007148,-5.196099889461494
59604-040,-37.36200801757524,-5.213746327646815
60110-000,-38.52254264845829,-3.7400525401608062
59150-255,-35.210424938802795,-5.8764599477297
59615-690,-37.34966608367947,-5.148224398388011
03386-030,-46.53208934339135,-23.58479947101673
59144-195,-35.26119999999997,-5.905429999999968
59622-735,-37.34421999999995,-5.177889999999934
59600-040,-37.339582232993386,-5.1919916771324415
59618-241,-37.33343909556569,-5.179978682028321
59296-590,-35.29571106615934,-5.78116842316976
59600-350,-37.357533189197376,-5.191731373109769
59625-082,-37.33973940580286,-5.206574812711271
59297-258,-35.306109999999926,-5.7883299999999736
88801-400,-49.36986937477126,-28.6731162376547
59619-060,-37.34310020944271,-5.176807838250075
59615-310,-37.35729778571835,-5.150961391895931
59604-453,-37.36282112910112,-5.209710972196652
59149-293,-35.24372214384997,-5.8824212552939485
59157-365,-35.26119999999997,-5.905429999999968
59156-495,-35.253184616071046,-5.9240143592219425
59295-623,-35.32882999999997,-5.7931899999999805
59625-756,-37.32407999999997,-5.202199999999948
59885-000,-37.77777999999995,-6.278889999999932
97043-580,-53.81628570699025,-29.669342256337533
69073-140,-59.9940003011203,-3.140649368449609
59293-648,-35.298509898268854,-5.74741996161054
59160-430,-35.26119999999997,-5.905429999999968
59628-210,-37.32569493228834,-5.217244951155621
59297-456,-35.30529225373429,-5.790545012037102
59628-340,-37.325524462622205,-5.21800480935533
59617-215,-37.35597999999993,-5.169649999999934
59614-620,-37.36353794462352,-5.147747690060519
59614-830,-37.35673448572571,-5.1543418846997024
59149-558,-35.26119999999997,-5.905429999999968
59625-031,-37.339657061785374,-5.197692684807098
59142-370,-35.292248940003404,-5.935945100927977
59142-708,-35.28709767242168,-5.9287979465754965
59293-531,-35.273855829127385,-5.738295882672517
59616-070,-37.357639999999954,-5.1520699999999815
59607-072,-37.36807703958471,-5.2004552333207545
59607-580,-37.370643259620884,-5.1939839413593685
59626-620,-37.30503991120729,-5.2042599582133136
59634-130,-37.33194999999995,-5.232119999999952
59613-830,-37.3590914552144,-5.156797445267387
59151-140,-35.20807993375141,-5.876674964500903
58880-000,-37.82624999999996,-6.373399999999948
68905-510,-51.04589999999996,0.05037000000004355
59604-435,-37.35578999999996,-5.209789999999941
59293-036,-35.2971698834082,-5.756689948382182
59140-775,-35.26815960922446,-5.923321040808838
59150-663,-35.216819909586256,-5.881660199660933
59148-760,-35.23829911694236,-5.884242669899013
59144-670,-35.27044754060077,-5.8961646301362025
59151-585,-35.220359924817636,-5.881559958626312
50670-260,-34.939997544466785,-8.045312883551857
59622-030,-37.33457871399226,-5.1571433748020725
59160-590,-35.16298627057799,-5.948560664323393
59616-190,-37.357396390905535,-5.152239771865643
83206-225,-48.52340575223776,-25.52965718441698
23547-010,-43.68623763767076,-22.95359010123155
59632-174,-37.33194999999995,-5.232119999999952
55155-370,-36.427119424654826,-8.314980522395016
55435-000,-36.36659999999996,-8.875679999999932
59607-838,-37.36925095228607,-5.201249456186373
07500-000,-46.22770999999993,-23.31828999999993
59151-480,-35.202921158264125,-5.8874077181252025
45600-901,-39.276599995455065,-14.792670013752144
09541-520,-46.566719965341825,-23.61888999753581
59140-555,-35.259529999999984,-5.928339999999935
59634-133,-37.33194999999995,-5.232119999999952
59153-043,-35.20122875397675,-5.900916902247772
66820-000,-48.45011745424747,-1.3218887997171214
59294-423,-38.829605202610594,-3.5479241314039487
13506-855,-47.550537311606654,-22.421766576451077
59161-052,-35.26119999999997,-5.905429999999968
59291-619,-35.328584879324104,-5.792864964247151
59298-649,-35.28324009459392,-5.784913040790548
58062-180,-34.834469926932115,-7.205619950408874
59147-090,-35.271419922481954,-5.896354960695077
59161-465,-35.12594503105491,-5.975713633515391
52011-090,-34.89917423186347,-8.04575017547027
59633-705,-37.32123492160871,-5.235339971368823
32110-530,-46.94659999999993,-19.59653999999995
59298-655,-35.283739895226304,-5.785149967197867
58064-683,-34.852059999999945,-7.135249999999927
59612-710,-37.35947312464084,-5.16718254803787
59148-634,-35.23050491941651,-5.882054951918335
59603-060,-37.34842988073289,-5.191224946263817
59293-150,-35.32882999999997,-5.7931899999999805
22743-051,-43.34444003335406,-22.927619983874077
59603-380,-37.36537999999996,-5.179089999999974
59614-760,-37.35937042490875,-5.1524695917460415
59296-436,-35.30068990555624,-5.770144956545041
59603-440,-37.353389999999926,-5.190999999999974
59141-125,-35.273534886200686,-5.9129699463550764
59146-644,-35.260238365339994,-5.898356920462433
49740-000,-36.98377999999997,-10.646139999999946
59633-740,-37.32569818686746,-5.230290698101709
59611-440,-37.35445868864153,-5.180196886874605
59156-225,-35.24675540428836,-5.938269692776147
59631-522,-37.34378022149867,-5.216343018009121
59291-676,-35.333934880482936,-5.790879961937144
59614-750,-37.357639999999954,-5.1520699999999815
59612-560,-37.3603796181341,-5.165435129315519
59607-085,-37.374419941275576,-5.197064953482268
59607-175,-37.37496999999996,-5.193239999999946
59618-620,-37.33895184895867,-5.17962778885174
59620-337,-37.346349999999966,-5.141269999999963
59625-033,-37.3389799135453,-5.198084968234454
59605-008,-37.353389999999926,-5.190999999999974
59297-150,-35.306109999999926,-5.7883299999999736
53190-000,-34.895416354572944,-7.981695089537091
59612-127,-37.36537999999996,-5.179089999999974
59161-410,-35.12878918505154,-5.971561578645817
59610-170,-37.33767030377149,-5.1912312410819785
59296-569,-35.27350078590767,-5.772542649118773
11088-181,-46.38692669199871,-23.939285776495808
58620-000,-36.99046999999996,-6.771029999999938
59160-625,-35.148506647272164,-5.963117600112258
59158-250,-35.20239627856997,-5.925830373831978
59631-260,-37.33391735107286,-5.213491808986453
64845-000,-43.89074999999997,-7.122169999999926
59607-640,-37.37274625544109,-5.189915997540581
59161-630,-35.12496711998944,-5.978374678124039
59296-515,-35.30068990555624,-5.770144956545041
14015-110,-47.80487795272559,-21.185613755916105
59609-090,-37.373156245756476,-5.190439422821774
59633-020,-37.33224999999993,-5.212189999999963
08270-110,-46.460305406712294,-23.558287866024305
59625-496,-37.32135826095797,-5.196612420197668
59625-633,-37.317429999999945,-5.197219999999959
59615-820,-37.354574872110135,-5.13940954687925
59293-180,-35.270469917576044,-5.752809965402262
59616-600,-37.35832375216441,-5.150965954635908
59616-086,-37.357639999999954,-5.1520699999999815
59148-836,-35.23338066629151,-5.882144843054795
59631-565,-37.34275682415893,-5.219668640248298
55800-000,-35.221949999999936,-7.747479999999938
59157-218,-35.26119999999997,-5.905429999999968
59161-220,-35.14865836243697,-5.962181287685247
28085-060,-41.310569999999984,-21.722519999999967
59153-010,-35.20809489544858,-5.8943949574112855
59616-380,-37.35641952582974,-5.1395275605604205
59140-745,-35.26631991158535,-5.926334974787352
59155-785,-35.24976992758447,-5.930994956722017
59142-190,-35.28147493735025,-5.919574969876357
59633-170,-37.32810575230263,-5.222950843205802
59628-771,-37.31946581444255,-5.229376511786134
59297-279,-35.306109999999926,-5.7883299999999736
59148-753,-35.23885947868729,-5.884218896596162
59621-501,-37.3404636884096,-5.168367088911217
59144-260,-35.28150105241993,-5.936668423332226
59298-634,-35.28266570963468,-5.784191395554823
59293-456,-35.273855829127385,-5.738295882672517
59612-380,-37.362708602742295,-5.166911884990208
59625-550,-37.32668491887239,-5.207214956268301
59631-355,-37.301043005738265,-5.212694532002316
58225-000,-35.670039999999965,-6.757129999999961
56903-265,-38.290882855874266,-7.990182499224337
14026-572,-47.82224425936046,-21.21487811139689
59293-129,-35.297142949600854,-5.749536832906268
59615-334,-37.36109969766636,-5.148964287227052
59161-720,-35.130594896679085,-5.974764961737571
59297-771,-35.306109999999926,-5.7883299999999736
58036-685,-34.83858137023193,-7.090778950433121
59144-808,-35.26119999999997,-5.905429999999968
13566-585,-47.89833883540181,-22.001237685020715
02967-020,-46.707149899171895,-23.480438768021692
59603-140,-37.349640119722096,-5.192974486654213
59155-213,-35.253679131884326,-5.92678830433018
59295-447,-35.32882999999997,-5.7931899999999805
31270-400,-43.956707464068096,-19.851802959620105
59296-165,-35.295417652279745,-5.762502601003567
59633-844,-37.321349921320255,-5.232389960546228
59632-176,-37.33194999999995,-5.232119999999952
59144-750,-35.29096991535788,-5.941739969859711
59500-972,-36.45443999999998,-5.084719999999948
59607-073,-37.37496999999996,-5.193239999999946
59611-457,-37.34962959233053,-5.179957469974812
59293-132,-35.29696075244818,-5.748678490300997
59170-971,-35.27682230913316,-6.485527055738332
59150-655,-35.220160706305364,-5.882229251845023
59296-295,-35.27981993056825,-5.7748449620673625
59150-095,-35.21417327679621,-5.872418528697207
58030-190,-34.85532007377782,-7.111959671731057
59297-488,-35.306109999999926,-5.7883299999999736
59604-390,-37.35877999999997,-5.205119999999964
59151-460,-35.20213501993857,-5.887861757292732
59144-655,-35.27044754060077,-5.8961646301362025
58056-020,-34.83682517908248,-7.17550064024429
59630-680,-37.308479999999975,-5.190599999999961
23520-670,-43.68141013867557,-22.939005066507807
59143-000,-35.287341649403096,-5.9335759597497475
59148-370,-35.23584978265147,-5.890570529678187
59625-385,-37.32578872935815,-5.2108748999930254
59140-515,-35.259529999999984,-5.928339999999935
59144-130,-35.27696991585053,-5.941039976170771
19050-380,-51.402189152409896,-22.142065319693906
59612-061,-37.36735139324914,-5.171496676747424
59152-665,-35.20169959093133,-5.898876247480253
59616-340,-37.35755642119083,-5.140192491287
59151-510,-35.219160881123365,-5.876818647366703
25570-400,-43.349210775274784,-22.768819433812666
59614-030,-37.35597999999993,-5.169649999999934
59643-234,-37.365309999999965,-5.219479999999977
59600-090,-37.34202904145594,-5.19135186540012
59142-780,-35.28982439690598,-5.913603417792149
59152-745,-35.20885668846092,-5.890693873600164
59615-255,-37.357639999999954,-5.1520699999999815
60120-100,-38.51727347237011,-3.7571973077260767
59156-803,-35.25695337893822,-5.9499836091918645
59141-320,-35.27695491224385,-5.922004946471198
50070-080,-34.894336865164966,-8.057066482785888
58050-150,-34.842109737078125,-7.130259810418857
59628-552,-37.320149926152155,-5.230104948966812
59155-583,-35.24410999999998,-5.932399999999973
59152-630,-35.198784906044025,-5.900424961419972
59156-200,-35.2531612096443,-5.939729976743567
64795-000,-43.32868999999993,-9.279979999999966
59144-186,-35.276204941457245,-5.94994495201388
59074-990,-35.274976909418314,-5.8410659408293375
59140-382,-35.26051988604503,-5.929349945359554
59142-800,-35.26119999999997,-5.905429999999968
09840-510,-46.574464902982704,-23.737720403784085
59141-015,-35.26574926666042,-5.915337319918377
59621-225,-37.34444855398112,-5.161148859473832
60831-600,-38.44925162720182,-3.811578710293981
59142-150,-35.28162488959804,-5.930439949003258
59155-210,-35.253659926938674,-5.9270099484953125
59628-530,-37.32000983356127,-5.228825271638146
59073-217,-35.24909603718672,-5.852158003870431
59297-624,-35.306109999999926,-5.7883299999999736
59607-054,-37.371824945961976,-5.1980349492272495
59594-970,-36.129122575516796,-5.357397328483619
59296-087,-35.28032992746697,-5.770649966211367
39404-031,-43.83865733001751,-16.692378761767973
59610-240,-37.34341361578968,-5.190237845823857
55293-140,-36.492518077843364,-8.894457587681279
59143-080,-35.2775998996932,-5.93252995560529
59616-694,-37.357639999999954,-5.1520699999999815
59144-191,-35.26119999999997,-5.905429999999968
59622-050,-37.337632810580146,-5.157895017169067
59156-843,-35.25398992246667,-5.957439966014327
59298-556,-35.31078104818039,-5.758825478111316
59152-623,-35.19826992191294,-5.899484951933607
59634-106,-37.320248184504244,-5.241003155886756
59148-820,-35.23484608933438,-5.883080019808996
29015-100,-40.338016609381754,-20.318973970935424
59157-283,-35.26119999999997,-5.905429999999968
59643-236,-37.365309999999965,-5.219479999999977
59184-970,-35.3328101645729,-6.070520133576273
59160-402,-35.26119999999997,-5.905429999999968
59626-010,-37.30312331196472,-5.201392922681476
59610-220,-37.34492999999998,-5.190369999999971
59293-681,-35.272274918515365,-5.756999953071116
59157-296,-35.26343885689961,-5.9312349665886375
59625-045,-37.33883999999996,-5.200959999999952
59147-500,-35.27075240599639,-5.901403291516008
59144-058,-35.275404930708646,-5.9432099670838605
59626-430,-37.30816489425868,-5.199574956297673
59143-070,-35.27213999999998,-5.929439999999943
09842-240,-46.574814717516155,-23.75239681364925
